A00037818-ses-DS2,7.181035,393.695,798,0.0639926,0.0599626
A00037831-ses-DS2,8.020903,163.094,548,0.0789106,0.0780418
A00037877-ses-DS2,8.005480,162.664,304,0.119909,0.137867
A00038115-ses-DS2,7.755239,216.586,779,0.0639109,0.0584124
A00038158-ses-DS2,8.263394,146.336,503,0.0817945,0.0659825
A00038159-ses-DS2,7.831752,156.047,346,0.0581678,0.0847147
A00038189-ses-DS2,7.573363,179.844,363,0.088029,0.120826
A00038285-ses-DS2,7.795070,215.406,428,0.0718284,0.091723
A00038411-ses-DS2,7.488079,163.773,306,0.0402627,0.0570362
A00038414-ses-DS2,7.739655,160.484,464,0.0534983,0.0510509
A00038424-ses-DS2,7.502640,151.148,411,0.0586234,0.0618689
A00038519-ses-DS2,7.617984,191.188,850,0.0972224,0.090739
A00038520-ses-DS2,7.663092,159.602,300,0.0809734,0.0703738
A00038522-ses-DS2,7.606310,163.453,525,0.134357,0.109788
A00038605-ses-DS2,7.777158,133.312,286,0.0792426,0.073832
A00038616-ses-DS2,7.813206,189.094,381,0.0812049,0.110711
A00038623-ses-DS2,7.623469,143,417,0.130348,0.213958
A00038642-ses-DS2,7.575205,175.68,421,0.0540151,0.0904326
A00038706-ses-DS2,7.769172,193.68,672,0.261215,0.132421
A00038718-ses-DS2,7.876456,143.492,289,0.0703068,0.0760835
A00038731-ses-DS2,7.914967,169.352,310,0.090483,0.116838
A00038805-ses-DS2,7.528408,205.828,340,0.115531,0.0701953
A00038806-ses-DS2,7.691030,167.078,427,0.126027,0.159658
A00038817-ses-DS2,7.869115,133.188,310,0.122942,0.110375
A00038831-ses-DS2,7.624570,128.805,288,0.079078,0.117113
A00038832-ses-DS2,8.215983,167.742,353,0.121964,0.0810133
A00038957-ses-DS2,7.352063,149.461,349,0.0920158,0.0927278
A00038959-ses-DS2,7.896137,179.109,508,0.0671004,0.0768621
A00038998-ses-DS2,7.409522,202.055,501,0.0611515,0.0994033
A00039040-ses-DS2,7.219523,196.477,390,0.174406,0.163983
A00039041-ses-DS2,7.757701,275.805,610,0.05146,0.0729857
A00039074-ses-DS2,8.061468,125.391,224,0.08751,0.113695
A00039075-ses-DS2,7.371436,180.602,307,0.0916542,0.107209
A00039083-ses-DS2,7.695749,204.719,460,0.127411,0.157653
A00039118-ses-DS2,7.881950,291.586,968,0.0553842,0.0409614
A00039143-ses-DS2,7.865850,170.328,455,0.0941196,0.130392
A00039159-ses-DS2,7.951304,176.781,553,0.0742723,0.083987
A00039168-ses-DS2,7.124551,228.547,423,0.094953,0.147562
A00039218-ses-DS2,7.921792,128.305,286,0.197515,0.12648
A00039249-ses-DS2,7.770143,180.609,365,0.0769055,0.0878895
A00039257-ses-DS2,7.461889,152.891,429,0.0528954,0.0617601
A00039276-ses-DS2,7.425642,143.625,240,0.083956,0.0869067
A00039331-ses-DS2,7.689569,158.805,367,0.067051,0.0758025
A00039353-ses-DS2,7.727351,203.883,450,0.0923295,0.0996812
A00039391-ses-DS2,7.350278,203.008,656,0.089997,0.115915
A00039393-ses-DS2,7.486661,155.766,313,0.0830332,0.111204
A00039431-ses-DS2,7.475894,183.711,361,0.11093,0.165455
A00039432-ses-DS2,7.364529,202.758,380,0.0584345,0.0836992
A00039461-ses-DS2,7.297707,203.117,511,0.0817728,0.0922548
A00039463-ses-DS2,8.063037,228.773,893,0.420417,0.200517
A00039488-ses-DS2,7.401638,198.328,2473,0.180954,0.173089
A00039490-ses-DS2,6.957186,226.102,582,0.107686,0.136031
A00039500-ses-DS2,7.738200,154.383,280,0.12842,0.107098
A00039559-ses-DS2,7.556867,229.797,552,0.0598403,0.056698
A00039560-ses-DS2,7.109643,184.641,691,0.0868734,0.0982912
A00039593-ses-DS2,7.435782,190.047,567,0.0542822,0.0896794
A00039607-ses-DS2,6.795305,183.211,477,0.191355,0.308236
A00039635-ses-DS2,7.474739,269.828,662,0.0676014,0.0599974
A00039636-ses-DS2,7.798203,148.891,298,0.126545,0.132789
A00039639-ses-DS2,7.483702,199.336,431,0.0653412,0.0822802
A00039640-ses-DS2,7.639441,392.992,1093,0.103967,0.110231
A00039655-ses-DS2,7.549102,212.086,372,0.0476064,0.0619392
A00039657-ses-DS2,8.015884,200.742,457,0.0851976,0.110575
A00039669-ses-DS2,7.547144,161.109,415,0.0665338,0.0896618
A00039685-ses-DS2,7.449061,174.32,592,0.104736,0.129373
A00039686-ses-DS2,6.938893,203.602,669,0.0962791,0.156162
A00039699-ses-DS2,7.584538,172.602,390,0.0460952,0.0578183
A00039700-ses-DS2,7.501399,226.094,831,0.129545,0.145748
A00039755-ses-DS2,7.339997,111.547,263,0.081348,0.0641331
A00039758-ses-DS2,7.636596,201.719,516,0.0898772,0.0672727
A00039783-ses-DS2,7.703471,186.297,403,0.0511888,0.0602088
A00039819-ses-DS2,7.666258,352.805,732,0.0966516,0.113077
A00039820-ses-DS2,8.117160,168.609,737,0.067791,0.0865027
A00039845-ses-DS2,7.220969,246.203,551,0.136064,0.174949
A00039846-ses-DS2,7.957347,153.68,415,0.0569191,0.0609954
A00039866-ses-DS2,7.992889,127.078,295,0.126361,0.126452
A00039895-ses-DS2,7.855112,192.75,487,0.0878103,0.138189
A00039916-ses-DS2,7.967480,255.156,1138,0.0744413,0.0933872
A00039923-ses-DS2,7.885631,210.898,714,0.077773,0.0651339
A00039943-ses-CLG4,7.262590,269.695,1331,0.0857795,0.0946882
A00039943-ses-CLG4R,7.564483,230.43,909,0.133452,0.103586
A00039943-ses-CLG5,7.537972,244.781,586,0.134226,0.212838
A00039951-ses-DS2,7.537951,214.617,497,0.0895674,0.0810523
A00039952-ses-DS2,7.204242,178.359,311,0.0541728,0.0792543
A00039966-ses-DS2,7.596309,152.961,397,0.0479112,0.0683338
A00039974-ses-DS2,7.148926,153.484,579,0.0907826,0.0987072
A00040116-ses-DS2,7.475943,143.367,410,0.0912545,0.0994938
A00040117-ses-CLG4,7.778135,221.789,556,0.107468,0.12355
A00040117-ses-CLG4R,7.307098,501.289,3052,0.202869,0.364999
A00040117-ses-CLG5,7.506681,246.727,707,0.123922,0.163383
A00040151-ses-DS2,7.982217,135.883,364,0.0484198,0.0674551
A00040152-ses-DS2,7.297946,306.359,661,0.0560171,0.0834236
A00040174-ses-DS2,7.772757,187.008,948,0.0721892,0.0739753
A00040182-ses-DS2,7.082325,181.438,399,0.0920627,0.100396
A00040248-ses-DS2,7.455546,265.602,1165,0.184897,0.262413
A00040257-ses-DS2,7.638319,259.141,983,0.14567,0.243695
A00040285-ses-DS2,7.769381,260.633,519,0.0686464,0.104544
A00040286-ses-DS2,7.809681,188.367,397,0.129378,0.0716838
A00040301-ses-DS2,7.523552,204.891,441,0.0650321,0.103199
A00040311-ses-DS2,7.912126,217.797,523,0.125129,0.10935
A00040312-ses-DS2,7.621246,205.797,509,0.0633635,0.0914751
A00040324-ses-DS2,7.362560,166.414,317,0.0730897,0.0961578
A00040342-ses-DS2,6.809421,377.828,1473,0.172041,0.170565
A00040351-ses-DS2,7.959879,212.195,588,0.0643699,0.0483322
A00040382-ses-DS2,7.677142,229.094,781,0.149928,0.0734042
A00040383-ses-DS2,8.074718,163.945,466,0.072249,0.0755268
A00040439-ses-DS2,7.283162,184.828,372,0.111965,0.118383
A00040461-ses-DS2,7.636199,167.148,314,0.108577,0.14241
A00040462-ses-DS2,7.960242,138.422,375,0.0821081,0.109162
A00040493-ses-DS2,7.608945,195.359,546,0.0735671,0.102356
A00040494-ses-DS2,7.661484,194.773,367,0.156874,0.128744
A00040500-ses-DS2,7.402285,179.969,584,0.198837,0.140267
A00040517-ses-DS2,7.676249,267.352,848,0.0825089,0.0754083
A00040524-ses-DS2,7.648195,237.242,551,0.0775735,0.102616
A00040525-ses-DS2,7.301989,189.453,463,0.107938,0.0980443
A00040556-ses-CLG2R,7.868783,172.57,450,0.14846,0.227819
A00040556-ses-CLG4,7.429281,271.852,697,0.256472,0.325029
A00040556-ses-DS2,7.807485,270.07,1458,0.179246,0.163674
A00040567-ses-DS2,7.643657,209.117,629,0.08975,0.0760802
A00040573-ses-DS2,7.584133,330.5,844,0.103091,0.113193
A00040580-ses-DS2,7.952610,184.883,538,0.21015,0.145049
A00040594-ses-DS2,7.630719,289.609,593,0.0608728,0.0794575
A00040599-ses-DS2,7.581422,254.516,972,0.13026,0.095821
A00040623-ses-DS2,7.392969,142.57,372,0.131839,0.152003
A00040628-ses-DS2,8.305573,214.359,529,0.12827,0.179546
A00040629-ses-DS2,7.779618,191.383,412,0.0873166,0.0608226
A00040678-ses-DS2,7.715362,156.789,489,0.0548277,0.0603745
A00040740-ses-DS2,7.481778,852.555,5201,0.0986527,0.125603
