A00038189-ses-DS2,5.328845,251.398,744,0.678177,0.573618
A00038285-ses-DS2,5.831636,235.406,444,0.231272,0.217838
A00038411-ses-DS2,5.597944,256.438,944,0.274324,0.29897
A00038414-ses-DS2,5.696948,214.312,399,0.539581,0.401137
A00038424-ses-DS2,5.477451,226.234,587,0.559598,0.412858
A00038519-ses-DS2,5.279887,309.898,2034,1.12674,0.549082
A00038520-ses-DS2,5.812058,199.062,398,0.28471,0.236865
A00038522-ses-DS2,5.622752,248.562,830,0.76231,0.473594
A00038605-ses-DS2,5.505040,315.633,1568,1.20782,0.868137
A00038616-ses-DS2,5.806630,198.695,337,0.202879,0.207125
A00038623-ses-DS2,5.556578,261.336,3080,0.483222,0.408089
A00038642-ses-DS2,5.459844,327.43,7449,0.542663,0.361759
A00038706-ses-DS2,5.864501,321.891,4406,1.71718,0.435007
A00038718-ses-DS2,5.877610,222.172,907,0.4688,0.43537
A00038731-ses-DS2,6.027718,181.992,432,0.170813,0.178041
A00038805-ses-DS2,5.425838,265.164,549,0.393802,0.369971
A00038806-ses-DS2,5.757455,205.031,430,0.204603,0.202552
A00038817-ses-DS2,5.700282,202.57,705,0.986199,0.673708
A00038831-ses-DS2,5.988444,165.117,411,0.268135,0.175079
A00038832-ses-DS2,5.921019,232.078,4165,0.338842,0.204082
A00038957-ses-DS2,5.349435,212.508,981,0.911279,0.64869
A00038959-ses-DS2,5.394758,313.008,1069,0.913202,0.522104
A00038998-ses-DS2,5.481738,250.031,395,0.232256,0.197456
A00039040-ses-DS2,4.975783,330.453,964,0.87746,0.752555
A00039041-ses-DS2,5.647820,213.047,400,0.273337,0.235288
A00039074-ses-DS2,5.918277,158.156,347,0.45963,0.322646
A00039075-ses-DS2,5.825725,206.258,395,0.193363,0.243696
A00039083-ses-DS2,5.447039,266.203,975,0.621676,0.583324
A00039118-ses-DS2,5.322418,376.32,2684,0.830932,0.48788
A00039143-ses-DS2,5.903926,200.789,483,0.552242,0.381053
A00039159-ses-DS2,5.765663,254.414,951,0.918963,0.614161
A00039168-ses-DS2,5.225631,285.094,729,0.236051,0.293477
A00039218-ses-DS2,6.155726,179.594,419,0.306343,0.304516
A00039249-ses-DS2,5.423128,231.078,825,0.609106,0.554984
A00039257-ses-DS2,5.507799,200.727,618,0.628003,0.395872
A00039276-ses-DS2,5.493086,220.734,438,0.219169,0.253396
A00039331-ses-DS2,5.588129,209.172,512,0.775476,0.541415
A00039353-ses-DS2,5.706813,197.031,568,0.30352,0.410714
A00039391-ses-DS2,5.513073,244.703,2724,0.641183,0.512929
A00039393-ses-DS2,5.655717,198.555,337,0.296348,0.380824
A00039431-ses-DS2,5.495922,248.25,603,0.581362,0.539213
A00039432-ses-DS2,5.586876,184.133,313,0.316805,0.270987
A00039461-ses-DS2,5.297286,337.312,1636,1.46924,0.788608
A00039463-ses-DS2,5.791632,230.555,1859,0.495707,0.58325
A00039488-ses-DS2,5.109734,989.109,43745,1.00679,0.474557
A00039490-ses-DS2,5.012251,364.172,7965,0.631952,0.50126
A00039500-ses-DS2,5.284015,358.32,1108,1.20115,1.06363
A00039559-ses-DS2,5.357269,221.125,419,0.322228,0.272679
A00039560-ses-DS2,5.373590,236.844,1954,0.603766,0.579024
A00039593-ses-DS2,5.541533,223.93,523,0.311949,0.279099
A00039607-ses-DS2,5.016125,247.984,755,1.08787,0.919703
A00039635-ses-DS2,5.386968,240.031,477,0.329346,0.299252
